Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Columba livia,Columba livia,Columba,Columbidae,Columbiformes,Aves,Chordata,Animalia,"Urban areas, forests","Social, migratory","Herbivorous, seeds, fruits",3-15 years,30-35 cm,Least Concern
