Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Phascolarctos cinereus,Phascolarctos cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eucalyptus forests,"Nocturnal, solitary",Eucalyptus leaves,10-12 years,"60-85 cm, 8-14 kg",Vulnerable
