Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Felis catus,Felis catus,Felis,Felidae,Carnivora,Mammalia,Chordata,Animalia,Domestic environments,"Solitary, social","Carnivorous, small animals",12-15 years,23-25 cm,Domesticated
