Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Homo sapiens,Homo sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,"Urban, rural, forested areas","Highly social, cooperative",Omnivorous,70-100 years,1.5-2 m,Least Concern
