Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Panthera tigris,Panthera tigris,Panthera,Felidae,Carnivora,Mammalia,Chordata,Animalia,"Forests, grasslands, swamps","Solitary, territorial","Carnivorous, ungulates, small mammals",10-15 years,"2.5-3.3 m, 90-300 kg",Endangered
