Scientific Name,Species,Genus,Family,Order,Class,Phylum,Kingdom,Habitat,Behavior,Diet,Lifespan,Size,Conservation Status
Pan troglodytes,Pan troglodytes,Pan,Hominidae,Primates,Mammalia,Chordata,Animalia,"Tropical forests, savannas","Social animals, live in communities","Omnivorous, fruits, leaves, insects",33-38 years in the wild,0.9-1.8 m (arm span),Endangered
